ds,y
2017-01-01,813052.6400000043
2017-04-01,1447714.1700000088
2017-07-01,1913208.9300000304
2017-10-01,2747559.4999999907
2018-01-01,3164654.1099999743
2018-04-01,3273631.7399999597
2018-07-01,2013298.9199999901
